07.06.2024                                                                               Saída dinâmica de lista                                                                                      1
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|Seq.Integ.|Reserva|Centro|Depósito|Codigo|Descrição do status  |Data      |Hora    |Dt Integra|Hr integra|Usuário|Nº NF-e|Séries|Nº doc.|Doc.mat.|Ano DocMat|Usuário|Canal ver.|Dt.Sol.Ent|Hr.Sol.Ent|
|         1|4381139|N190  |N190    |000   |IMPORTADO COM SUCESSO|04.06.2024|20:01:40|04.06.2024|20:01:49  |tpc    |       |      |       |        |          |       |          |          |          |
|         1|4381140|N190  |N190    |000   |IMPORTADO COM SUCESSO|04.06.2024|20:01:50|04.06.2024|20:01:55  |tpc    |       |      |       |        |          |       |          |          |          |
|         1|4381141|N190  |USAD    |000   |IMPORTADO COM SUCESSO|04.06.2024|20:02:00|04.06.2024|20:02:02  |tpc    |       |      |       |        |          |       |          |          |          |
|         1|4381142|N190  |N190    |000   |IMPORTADO COM SUCESSO|04.06.2024|20:02:00|04.06.2024|20:02:24  |tpc    |       |      |       |        |          |       |          |          |          |
|         1|4381143|N190  |USAD    |000   |IMPORTADO COM SUCESSO|04.06.2024|20:02:30|04.06.2024|20:02:30  |tpc    |       |      |       |        |          |       |          |          |          |
|         1|4381144|N190  |N190    |000   |IMPORTADO COM SUCESSO|04.06.2024|20:02:30|04.06.2024|20:02:37  |tpc    |       |      |       |        |          |       |          |          |          |
|         1|4381145|N190  |N190    |000   |IMPORTADO COM SUCESSO|04.06.2024|20:02:40|04.06.2024|20:02:45  |tpc    |       |      |       |        |          |       |          |          |          |
|         1|4381146|N190  |USAD    |000   |IMPORTADO COM SUCESSO|04.06.2024|20:02:50|04.06.2024|20:02:51  |tpc    |       |      |       |        |          |       |          |          |          |
|         1|4381163|N190  |N190    |000   |IMPORTADO COM SUCESSO|04.06.2024|20:04:40|04.06.2024|20:04:48  |tpc    |       |      |       |        |          |       |          |          |          |
|         1|4381172|N190  |N190    |000   |IMPORTADO COM SUCESSO|04.06.2024|20:06:10|04.06.2024|20:06:10  |tpc    |       |      |       |        |          |       |          |          |          |
|         1|4381177|N190  |USAD    |000   |IMPORTADO COM SUCESSO|04.06.2024|20:06:40|04.06.2024|20:06:41  |tpc    |       |      |       |        |          |       |          |          |          |
|         1|4381179|N190  |USAD    |000   |IMPORTADO COM SUCESSO|04.06.2024|20:07:00|04.06.2024|20:07:04  |tpc    |       |      |       |        |          |       |          |          |          |
|         1|4381180|N190  |USAD    |000   |IMPORTADO COM SUCESSO|04.06.2024|20:07:10|04.06.2024|20:07:11  |tpc    |       |      |       |        |          |       |          |          |          |
|         1|4381182|N190  |N190    |000   |IMPORTADO COM SUCESSO|04.06.2024|20:07:20|04.06.2024|20:07:22  |tpc    |       |      |       |        |          |       |          |          |          |
|         1|4381188|N190  |N190    |000   |IMPORTADO COM SUCESSO|05.06.2024|08:12:00|05.06.2024|08:12:10  |tpc    |       |      |       |        |          |       |          |          |          |
|         1|4381190|N190  |N190    |000   |IMPORTADO COM SUCESSO|05.06.2024|08:31:50|05.06.2024|08:32:00  |tpc    |       |      |       |        |          |       |          |          |          |
|         1|4381191|11EU  |11EU    |000   |IMPORTADO COM SUCESSO|05.06.2024|08:26:30|05.06.2024|08:26:38  |tpc    |       |      |       |        |          |       |          |          |          |
|         1|4381192|N190  |N190    |000   |IMPORTADO COM SUCESSO|05.06.2024|08:52:00|05.06.2024|08:52:10  |tpc    |       |      |       |        |          |       |          |          |          |
|         1|4381193|11EU  |11EU    |000   |IMPORTADO COM SUCESSO|05.06.2024|08:52:20|05.06.2024|08:52:27  |tpc    |       |      |       |        |          |       |          |          |          |
|         1|4381194|11EU  |11EU    |000   |IMPORTADO COM SUCESSO|05.06.2024|08:52:30|05.06.2024|08:52:33  |tpc    |       |      |       |        |          |       |          |          |          |
|         1|4381195|N190  |N190    |000   |IMPORTADO COM SUCESSO|05.06.2024|08:52:10|05.06.2024|08:52:17  |tpc    |       |      |       |        |          |       |          |          |          |
|         1|4381303|N190  |N190    |000   |IMPORTADO COM SUCESSO|05.06.2024|09:12:30|05.06.2024|09:12:37  |tpc    |       |      |       |        |          |       |          |          |          |
|         1|4381304|11EU  |11EU    |000   |IMPORTADO COM SUCESSO|05.06.2024|09:31:20|05.06.2024|09:31:31  |tpc    |       |      |       |        |          |       |          |          |          |
|         1|4381370|N190  |N190    |000   |IMPORTADO COM SUCESSO|05.06.2024|11:02:20|05.06.2024|11:02:21  |tpc    |       |      |       |        |          |       |          |          |          |
|         1|4381383|11EU  |11EU    |000   |IMPORTADO COM SUCESSO|05.06.2024|11:02:50|05.06.2024|11:02:53  |tpc    |       |      |       |        |          |       |          |          |          |
